CODGEO,total_establishment,micro_firms,small_firms,medium_firms,large_firms,agriculture_est,industry_est,construction_est,commerce_transport_est,public_est
70449,4,2,0,0,0,2,0,0,1,1
70450,2,2,0,0,0,1,0,0,0,1
70451,77,57,11,0,0,1,7,11,46,12
70452,2,2,0,0,0,0,0,0,0,2
70453,4,3,0,0,0,0,0,0,1,3
70454,3,3,0,0,0,1,0,0,1,1
70455,33,25,5,0,0,1,6,5,13,8
70456,2,2,0,0,0,0,0,0,1,1
70457,1,1,0,0,0,0,0,0,0,1
70459,5,5,0,0,0,0,2,0,0,3
70460,14,13,0,0,0,7,2,0,3,2
70461,3,3,0,0,0,2,0,0,0,1
70462,3,3,0,0,0,2,0,0,0,1
70463,1,1,0,0,0,0,0,0,0,1
70464,24,19,4,0,0,1,3,4,13,3
70466,5,4,0,0,0,3,0,0,1,1
70467,89,64,15,3,1,1,13,9,47,19
70468,7,6,0,0,0,6,0,0,0,1
70469,11,8,2,0,0,1,1,0,6,3
70470,7,7,0,0,0,0,0,2,3,2
70471,1,1,0,0,0,1,0,0,0,0
70472,11,4,3,3,1,1,0,0,2,8
70473,56,43,10,1,0,1,13,12,24,6
70474,4,4,0,0,0,2,0,1,0,1
70476,4,4,0,0,0,0,1,1,1,1
70477,20,17,3,0,0,1,5,4,6,4
70478,24,19,4,1,0,1,4,3,8,8
70479,1,1,0,0,0,0,0,0,0,1
70480,6,3,2,0,0,1,2,1,0,2
70481,4,3,1,0,0,0,2,0,1,1
70482,43,26,8,2,0,1,4,5,22,11
70483,3,2,1,0,0,1,1,0,0,1
70484,2,2,0,0,0,0,0,0,0,2
70485,8,7,0,0,0,1,2,0,3,2
70486,3,3,0,0,0,1,0,1,0,1
70487,9,8,0,0,0,3,0,2,2,2
70488,5,4,0,0,0,2,0,0,2,1
70489,19,12,5,1,0,2,4,2,6,5
70490,1,1,0,0,0,0,0,0,0,1
70491,19,15,4,0,0,4,2,4,4,5
70492,17,15,1,0,0,6,0,1,9,1
70493,6,6,0,0,0,4,0,0,1,1
70494,11,9,0,0,0,6,1,0,2,2
70496,1,1,0,0,0,0,0,0,0,1
70498,11,10,0,0,0,3,1,3,1,3
70499,5,4,1,0,0,0,0,3,1,1
70500,7,6,0,0,0,4,0,0,2,1
70501,2,2,0,0,0,0,0,1,0,1
70502,1,1,0,0,0,0,0,0,0,1
70503,7,6,0,0,0,0,0,1,3,3
70504,6,6,0,0,0,0,0,0,3,3
70505,5,4,1,0,0,0,1,1,2,1
70506,4,4,0,0,0,0,0,0,3,1
70507,5,5,0,0,0,1,1,0,1,2
70509,3,3,0,0,0,1,1,0,0,1
70510,3,3,0,0,0,1,0,1,0,1
70511,9,6,0,0,0,3,1,0,3,2
70512,2,2,0,0,0,0,0,1,0,1
70513,53,36,11,2,0,0,9,7,29,8
70514,13,10,2,0,0,1,3,4,1,4
70515,2,2,0,0,0,0,0,1,0,1
70516,4,3,1,0,0,0,0,0,3,1
70517,7,5,1,0,0,0,1,2,2,2
70518,1,1,0,0,0,0,0,0,0,1
70519,1,1,0,0,0,0,0,0,0,1
70520,1,1,0,0,0,0,0,0,0,1
70521,3,2,0,0,0,2,0,0,1,0
70522,5,4,0,0,0,3,0,1,0,1
70523,4,3,1,0,0,0,2,0,1,1
70524,4,1,1,0,0,1,1,0,1,1
70525,9,8,0,0,0,2,1,2,3,1
70526,32,24,7,0,0,3,2,1,17,9
70527,2,1,0,0,0,1,0,0,0,1
70528,17,14,1,0,0,5,2,0,6,4
70529,7,7,0,0,0,1,3,1,0,2
70530,3,2,1,0,0,0,0,1,1,1
70531,3,3,0,0,0,1,0,0,1,1
70532,15,12,2,0,0,4,2,3,3,3
70533,2,2,0,0,0,0,0,1,0,1
70534,3,3,0,0,0,1,0,0,0,2
70535,2,2,0,0,0,1,0,0,0,1
70536,6,4,1,0,0,0,0,1,3,2
70537,5,3,1,0,0,0,1,0,3,1
70538,5,5,0,0,0,3,0,1,0,1
70539,9,9,0,0,0,2,0,1,4,2
70540,2,2,0,0,0,1,0,0,0,1
70541,2,2,0,0,0,0,0,0,0,2
70542,7,6,0,0,0,2,0,1,2,2
70544,1,1,0,0,0,0,0,0,0,1
70545,5,4,0,0,0,1,0,2,1,1
70546,5,4,0,1,0,1,1,0,1,2
70547,1,1,0,0,0,0,0,0,0,1
70548,3,3,0,0,0,1,0,0,1,1
70549,2,2,0,0,0,0,1,0,0,1
70550,949,652,193,43,11,2,42,36,659,210
70552,1,1,0,0,0,0,0,0,0,1
70553,3,3,0,0,0,1,0,1,0,1
70554,1,1,0,0,0,0,0,0,0,1
70555,3,3,0,0,0,0,0,1,0,2
70557,2,2,0,0,0,0,0,0,1,1
70558,1,1,0,0,0,0,0,0,0,1
70559,4,4,0,0,0,2,0,1,0,1
70560,2,2,0,0,0,1,0,0,0,1
70561,73,48,18,4,0,0,8,6,41,18
70562,6,4,0,0,0,3,1,0,1,1
70563,7,6,0,1,0,0,0,2,3,2
70564,8,6,1,1,0,1,2,1,1,3
70565,1,1,0,0,0,0,0,0,0,1
70566,5,2,2,1,0,1,2,0,1,1
70567,1,1,0,0,0,0,0,0,0,1
70568,1,1,0,0,0,0,0,0,0,1
70569,3,3,0,0,0,2,0,0,0,1
70571,2,2,0,0,0,0,1,0,0,1
70572,11,10,0,0,0,4,1,0,4,2
70573,3,2,0,0,0,1,0,0,1,1
70574,4,4,0,0,0,3,0,0,0,1
70575,40,28,8,1,0,1,13,2,19,5
70576,3,2,0,0,0,1,0,1,0,1
70577,3,2,0,0,0,1,0,0,1,1
70578,4,2,0,0,0,1,0,0,2,1
70579,3,3,0,0,0,1,0,0,0,2
70580,5,5,0,0,0,1,0,3,0,1
70581,9,8,0,0,0,2,1,0,3,3
70582,4,4,0,0,0,2,0,0,0,2
70583,4,4,0,0,0,0,0,0,2,2
71001,11,9,1,1,0,3,0,3,2,3
71002,21,18,0,0,0,5,1,4,8,3
71003,20,17,3,0,0,4,3,2,7,4
71004,16,10,5,0,0,2,3,5,3,3
71005,6,5,0,0,0,2,0,0,3,1
71006,3,2,0,0,0,1,0,0,2,0
71007,4,3,1,0,0,1,0,0,1,2
71008,2,2,0,0,0,0,0,1,0,1
71009,20,15,2,0,0,2,1,4,8,5
71010,14,12,2,0,0,3,1,5,3,2
71011,8,6,1,0,0,1,2,1,1,3
71012,9,7,2,0,0,1,2,1,3,2
71013,6,6,0,0,0,2,0,1,2,1
71014,595,436,96,17,7,22,42,52,388,91
71015,14,14,0,0,0,0,1,4,7,2
71016,34,27,4,1,0,13,3,1,13,4
71017,1,1,0,0,0,0,0,0,0,1
71018,9,7,1,0,0,1,0,1,5,2
71019,5,4,0,0,0,3,0,0,1,1
71020,3,2,0,0,0,2,0,0,0,1
71021,8,7,0,0,0,3,0,1,3,1
71022,16,14,1,1,0,2,2,2,8,2
71023,22,19,3,0,0,6,2,6,6,2
71024,17,17,0,0,0,4,1,3,8,1
71025,12,6,0,0,0,2,0,3,5,2
71026,7,5,0,0,0,2,0,1,2,2
71027,22,15,2,0,0,0,1,5,14,2
71028,2,2,0,0,0,0,0,1,0,1
71029,9,7,0,0,0,3,1,1,2,2
71030,8,4,0,1,0,2,0,1,1,4
71031,3,2,0,0,0,1,0,0,1,1
71032,8,8,0,0,0,3,0,1,2,2
71033,15,11,3,0,0,1,4,2,6,2
71034,14,13,0,0,0,7,2,0,3,2
71035,10,9,0,0,0,7,0,1,1,1
71036,1,1,0,0,0,0,0,0,0,1
71037,3,3,0,0,0,1,0,0,1,1
71038,14,12,1,0,0,3,1,2,6,2
71039,5,5,0,0,0,3,0,1,0,1
71040,115,82,17,4,1,5,11,17,65,17
71041,2,1,0,1,0,0,0,0,0,2
71042,8,5,2,0,0,1,0,1,2,4
71043,2,2,0,0,0,0,0,0,1,1
71044,10,9,1,0,0,5,1,2,0,2
71045,5,4,0,0,0,5,0,0,0,0
71046,7,6,1,0,0,1,0,0,5,1
71047,163,124,20,5,1,3,14,16,108,22
71048,3,3,0,0,0,0,0,0,2,1
71050,9,8,1,0,0,1,0,2,3,3
71051,7,3,3,0,0,4,0,0,2,1
71052,14,10,2,0,0,1,0,2,8,3
71054,7,6,0,0,0,3,0,0,1,3
71056,82,62,16,2,2,6,14,10,40,12
71057,10,6,1,1,0,3,1,2,3,1
71058,3,2,0,0,0,2,0,0,0,1
71059,56,38,8,3,1,2,3,9,25,17
71060,7,7,0,0,0,0,0,1,4,2
71061,8,8,0,0,0,1,0,1,4,2
71062,6,5,0,0,0,0,0,2,3,1
71063,6,5,1,0,0,0,0,1,2,3
71064,17,16,1,0,0,1,2,4,8,2
71065,11,8,0,0,0,0,0,3,6,2
71066,2,2,0,0,0,2,0,0,0,0
71067,3,3,0,0,0,1,0,0,1,1
71068,4,4,0,0,0,2,0,0,1,1
71069,13,11,1,0,0,7,0,3,1,2
71070,93,67,12,4,0,10,13,8,44,18
71071,7,4,0,0,0,6,0,0,0,1
71072,3,3,0,0,0,2,0,0,0,1
71073,198,145,24,10,0,4,26,20,121,27
71074,63,49,6,0,0,14,0,2,45,2
71075,10,7,1,0,0,1,4,1,2,2
71076,1841,1327,307,68,18,2,114,74,1401,250
71077,12,10,0,1,0,1,3,3,4,1
71078,4,3,1,0,0,1,0,1,1,1
71079,9,6,0,0,0,0,1,2,4,2
71080,3,3,0,0,0,1,0,0,1,1
71081,89,66,16,3,1,1,20,14,46,8
71082,14,11,1,0,0,9,0,0,4,1
71084,22,18,1,1,0,8,1,2,9,2
71085,12,10,1,0,0,8,1,1,1,1
71086,13,9,4,0,0,2,0,6,3,2
71087,7,4,0,0,0,2,0,0,4,1
71088,4,3,0,0,0,2,0,0,1,1
71089,7,5,1,0,0,1,0,1,1,4
71090,113,87,12,6,0,15,13,18,58,9
71091,6,6,0,0,0,0,0,3,1,2
71092,13,10,1,0,0,2,1,4,4,2
71093,20,17,2,0,0,1,2,7,8,2
71094,2,1,0,0,0,2,0,0,0,0
71095,14,9,2,1,0,0,3,5,4,2
71096,4,3,0,0,0,0,0,0,3,1
71097,15,13,0,0,0,5,0,1,6,3
71098,7,6,0,0,0,3,0,0,2,2
71099,8,6,1,0,0,1,0,1,4,2
71100,13,13,0,0,0,8,1,1,2,1
71101,9,7,1,0,0,3,1,0,3,2
71102,11,8,1,0,0,3,0,0,5,3
71103,9,7,0,0,0,7,0,1,0,1
71104,5,4,0,0,0,3,0,0,1,1
71105,288,198,62,12,0,7,23,41,179,38
71106,156,121,23,6,0,3,11,11,97,34
71107,4,3,1,0,0,0,0,1,1,2
71108,6,6,0,0,0,1,0,1,2,2
71109,9,6,2,0,0,2,1,0,5,1
71110,10,9,0,0,0,3,0,2,1,4
71111,3,3,0,0,0,1,0,0,0,2
71112,8,7,0,0,0,2,2,0,2,2
71113,2,2,0,0,0,0,0,0,1,1
71115,2,1,0,0,0,1,0,0,0,1
71116,3,3,0,0,0,0,0,2,0,1
71117,41,32,6,0,1,0,3,8,28,2
71118,214,158,40,9,0,2,17,24,148,23
71119,8,7,1,0,0,0,0,4,3,1
71120,175,126,30,7,0,0,18,16,122,19
71121,6,6,0,0,0,1,0,2,1,2
71122,14,13,0,0,0,8,1,1,2,2
71123,15,14,1,0,0,6,4,0,2,3
71124,12,11,1,0,0,9,0,1,1,1
71125,4,2,1,0,0,1,0,0,2,1
71126,12,9,3,0,0,2,2,2,4,2
71127,6,6,0,0,0,2,0,0,3,1
71128,3,3,0,0,0,0,0,1,1,1
71129,5,3,0,0,0,2,0,1,0,2
71130,6,4,0,0,0,2,0,0,2,2
71131,29,23,3,3,0,3,4,2,15,5
71132,24,20,2,0,0,3,2,3,10,6
71133,107,87,15,1,0,0,7,6,74,20
71134,18,16,1,0,0,3,2,3,6,4
71135,34,27,3,0,0,15,3,4,10,2
71136,4,3,0,0,0,0,0,0,2,2
71137,226,167,25,8,1,2,15,19,166,24
71139,5,3,0,0,0,1,0,0,3,1
71140,2,1,1,0,0,1,0,0,1,0
71141,10,7,1,0,0,4,0,1,3,2
71142,8,8,0,0,0,5,0,0,1,2
71143,9,6,2,1,0,0,3,3,1,2
71144,3,2,0,0,0,1,0,0,1,1
71145,26,23,1,0,0,1,3,2,16,4
71146,5,5,0,0,0,1,1,0,3,0
71147,7,5,0,0,0,0,1,3,2,1
71148,11,5,4,1,0,0,4,4,1,2
71149,35,26,5,1,0,4,3,5,18,5
71150,184,147,20,1,1,7,8,15,141,13
71151,2,2,0,0,0,0,0,0,1,1
71152,9,8,1,0,0,5,1,0,2,1
71153,622,464,91,21,9,0,69,54,414,85
71154,144,83,42,12,2,0,36,22,76,10
71155,16,13,1,0,0,6,1,1,5,3
71156,17,12,1,1,0,10,0,0,2,5
71157,64,48,10,2,1,1,12,8,28,15
71158,68,46,11,6,0,1,8,4,41,14
71159,5,5,0,0,0,4,0,1,0,0
71160,11,7,2,0,0,2,0,4,4,1
71161,3,3,0,0,0,1,0,0,1,1
71162,15,11,2,0,0,3,1,3,5,3
71163,2,2,0,0,0,0,0,1,0,1
71164,4,4,0,0,0,2,0,1,0,1
71165,11,10,0,0,0,4,0,3,1,3
71166,4,4,0,0,0,2,0,0,1,1
71167,12,9,0,0,0,1,1,2,6,2
71168,1,1,0,0,0,0,0,0,0,1
71169,34,26,4,1,0,15,1,2,10,6
71170,42,37,3,1,0,8,3,13,14,4
71171,9,9,0,0,0,0,2,2,3,2
71172,5,5,0,0,0,2,0,0,1,2
71173,7,6,0,0,0,3,0,1,1,2
71174,13,12,1,0,0,10,0,0,1,2
71175,5,5,0,0,0,0,1,0,2,2
71176,255,195,36,11,1,6,30,28,158,33
71177,18,13,5,0,0,0,2,3,10,3
71178,39,31,5,0,0,5,5,6,21,2
71179,2,2,0,0,0,0,0,1,0,1
71181,1,0,0,0,0,1,0,0,0,0
71182,72,41,25,3,1,3,7,16,33,13
71183,7,7,0,0,0,5,0,0,1,1
71184,8,6,1,0,0,3,1,1,2,1
71185,8,8,0,0,0,2,0,0,5,1
71186,1,1,0,0,0,0,0,0,0,1
71187,38,24,10,3,0,1,7,1,27,2
71188,1,1,0,0,0,0,0,0,0,1
71189,34,27,1,1,0,2,3,5,21,3
71190,50,38,7,2,0,0,7,9,24,10
71191,8,7,1,0,0,1,1,1,3,2
71192,65,44,15,1,0,3,9,7,32,14
71193,13,10,0,0,0,4,0,3,4,2
71194,17,13,3,1,0,0,2,6,7,2
71195,5,3,0,0,0,2,0,1,1,1
71196,7,6,0,0,0,1,2,1,1,2
71198,7,7,0,0,0,3,1,0,1,2
71199,5,4,0,0,0,2,0,1,0,2
71200,7,7,0,0,0,0,0,2,3,2
71201,6,5,1,0,0,2,0,0,3,1
71202,55,37,7,5,0,5,6,8,27,9
71203,1,1,0,0,0,0,0,0,0,1
71204,81,46,27,3,1,1,18,3,54,5
71205,11,9,0,0,0,4,2,0,3,2
71206,3,3,0,0,0,0,0,1,0,2
71207,7,4,0,0,0,4,0,1,1,1
71208,5,4,1,0,0,2,0,0,1,2
71209,22,16,2,1,0,2,0,5,10,5
71210,39,31,6,0,0,26,1,0,9,3
71212,48,34,10,1,0,5,10,4,24,5
71213,8,6,1,0,1,1,3,0,1,3
71214,11,11,0,0,0,0,1,2,5,3
71215,51,40,5,0,0,6,4,8,27,6
71216,6,4,0,0,0,0,0,2,2,2
71217,6,6,0,0,0,2,1,0,1,2
71218,17,14,2,0,0,1,3,5,5,3
71219,14,9,1,0,0,2,0,4,5,3
71220,12,8,1,1,0,2,1,1,6,2
71221,118,90,18,1,0,16,7,14,63,18
71222,25,16,7,0,0,0,0,5,15,5
71223,8,6,0,0,0,0,0,2,4,2
71224,2,2,0,0,0,0,0,0,1,1
71225,9,7,1,0,0,0,2,3,2,2
71226,1,1,0,0,0,1,0,0,0,0
71227,8,6,1,0,0,0,1,1,4,2
71228,3,3,0,0,0,0,0,1,1,1
71229,3,3,0,0,0,1,0,0,0,2
71230,195,149,24,5,4,5,16,20,121,33
71231,15,10,1,1,1,2,0,3,5,5
71232,8,4,2,1,0,0,1,3,3,1
71233,6,4,1,0,0,1,0,1,3,1
71234,5,4,0,0,0,2,0,1,0,2
71235,45,30,6,3,0,7,3,8,16,11
71236,45,34,3,0,0,21,4,5,12,3
71237,5,4,1,0,0,0,0,1,2,2
71238,28,23,5,0,0,0,3,7,14,4
71239,22,20,2,0,0,8,2,2,6,4
71240,5,4,0,0,0,0,0,1,3,1
71241,13,12,1,0,0,9,0,0,3,1
71242,28,23,1,1,0,4,4,5,9,6
71243,8,8,0,0,0,1,2,0,3,2
71244,9,9,0,0,0,2,0,1,4,2
71245,6,6,0,0,0,1,1,1,1,2
71246,4,3,0,0,0,1,0,1,1,1
71247,11,9,1,0,0,5,0,1,2,3
71248,13,8,3,1,0,0,2,3,6,2
71249,26,24,1,0,0,4,1,8,10,3
71250,27,23,1,0,0,9,1,6,10,1
71251,12,12,0,0,0,6,1,1,1,3
71252,8,7,0,0,0,2,0,2,0,4
71253,12,8,1,0,0,1,0,3,5,3
71254,4,3,0,0,0,1,0,0,2,1
71255,5,5,0,0,0,0,1,2,0,2
71256,15,14,1,0,0,1,1,2,9,2
71257,10,8,0,0,0,1,0,3,3,3
71258,17,14,1,0,0,7,1,0,7,2
71259,10,9,1,0,0,2,0,1,5,2
71261,12,11,1,0,0,0,0,0,9,3
71262,2,1,0,0,0,1,0,0,0,1
71263,398,308,53,14,0,1,33,25,285,54
71264,11,8,0,0,0,1,0,3,5,2
71266,13,12,0,0,0,0,1,1,7,4
71267,56,43,6,1,0,21,2,3,23,7
71268,10,9,1,0,0,3,2,2,2,1
71269,49,35,10,0,1,2,2,3,39,3
71270,1674,1210,284,65,22,11,88,103,1228,244
71271,3,3,0,0,0,1,0,0,1,1
71272,5,5,0,0,0,0,0,1,3,1
71273,5,3,0,0,0,2,0,1,1,1
71274,13,8,3,0,0,2,2,3,3,3
71275,107,80,13,6,0,1,13,5,65,23
71276,2,2,0,0,0,0,0,1,0,1
71277,21,19,1,0,0,1,2,6,9,3
71278,4,3,0,0,0,1,0,1,1,1
71279,18,14,1,0,0,2,3,3,7,3
71280,2,2,0,0,0,0,0,0,1,1
71281,5,5,0,0,0,3,0,0,1,1
71282,25,20,2,0,0,3,2,3,13,4
71283,12,11,0,0,0,1,1,5,3,2
71284,9,5,1,0,0,3,0,0,5,1
71285,10,8,1,0,0,6,1,1,1,1
71286,5,4,1,0,0,1,0,1,1,2
71287,6,3,0,0,1,0,1,1,3,1
71289,45,38,3,1,0,2,3,6,27,7
71290,14,10,2,1,0,4,0,0,5,5
71291,14,12,1,0,0,2,1,0,7,4
71292,32,27,3,1,0,1,2,10,15,4
71293,4,4,0,0,0,0,0,2,0,2
71294,63,48,11,1,0,23,5,3,27,5
71295,39,28,7,1,0,3,3,6,19,8
71296,12,10,0,0,0,3,1,1,4,3
71297,19,18,0,0,0,1,1,3,10,4
71299,9,8,0,0,0,4,0,1,1,3
71300,16,11,4,0,0,4,3,2,5,2
71301,3,2,0,0,0,0,0,0,1,2
71302,20,17,0,0,0,11,2,1,4,2
71303,8,7,0,0,0,0,0,4,3,1
71305,26,23,0,0,0,6,2,5,11,2
71306,642,458,112,22,4,2,54,34,435,117
71307,3,3,0,0,0,1,0,0,0,2
71308,2,1,0,0,0,0,0,0,1,1
71309,43,31,6,1,0,0,4,10,19,10
71310,126,91,24,6,1,1,16,17,71,21
71311,4,4,0,0,0,2,0,0,0,2
71312,4,4,0,0,0,0,0,2,1,1
71313,5,5,0,0,0,3,0,0,0,2
71314,2,2,0,0,0,1,0,0,0,1
71315,2,2,0,0,0,1,0,0,0,1
71316,9,8,1,0,0,2,2,2,2,1
71317,5,4,0,0,0,2,0,0,2,1
71318,38,31,5,0,0,6,5,10,16,1
71319,17,16,0,1,0,2,3,1,6,5
71320,9,8,0,0,0,1,2,0,4,2
71321,9,8,0,0,0,2,0,2,4,1
71322,3,1,0,0,0,1,0,0,1,1
71323,6,5,0,0,0,2,0,1,2,1
71324,23,19,1,0,0,9,3,2,4,5
71325,13,11,2,0,0,1,0,4,4,4
71326,10,9,0,0,0,4,1,2,1,2
71327,2,2,0,0,0,0,0,0,0,2
71328,10,8,0,0,0,0,0,4,3,3
71329,10,10,0,0,0,0,2,2,3,3
71330,28,26,1,0,0,9,4,7,6,2
71331,3,3,0,0,0,0,0,1,0,2
71332,9,9,0,0,0,2,1,1,2,3
71333,15,14,1,0,0,2,1,2,8,2
71334,10,7,0,0,0,5,0,0,4,1
71335,3,3,0,0,0,0,0,1,1,1
71336,74,60,6,2,0,7,4,10,43,10
71337,10,7,0,0,0,3,0,0,5,2
71338,9,9,0,0,0,6,0,0,2,1
71339,10,10,0,0,0,0,0,1,6,3
71340,29,23,3,0,0,6,5,3,10,5
71341,4,4,0,0,0,1,0,0,2,1
71342,438,337,68,11,2,0,26,29,309,74
71343,10,9,0,0,0,4,0,0,3,3
71344,2,2,0,0,0,0,1,0,0,1
71345,28,23,4,0,0,15,0,4,8,1
71346,31,25,4,0,0,3,8,2,14,4
71347,10,8,1,0,0,1,1,1,3,4
71348,2,1,0,0,0,0,0,1,0,1
71349,4,3,0,0,0,2,0,0,1,1
71350,30,23,2,1,0,11,1,4,13,1
71351,94,74,13,1,1,8,10,7,54,15
71352,4,2,1,0,0,0,0,0,2,2
71353,6,6,0,0,0,3,0,0,1,2
71354,17,11,3,0,0,6,2,2,5,2
71355,4,2,0,0,0,1,0,1,1,1
71356,10,7,1,0,0,3,0,1,4,2
71357,8,7,0,0,0,3,0,0,2,3
71358,2,2,0,0,0,0,1,0,0,1
71359,7,7,0,0,0,1,1,2,1,2
71360,67,52,9,1,0,17,4,11,28,7
71361,2,2,0,0,0,1,0,0,0,1
71362,8,6,1,0,0,2,0,1,2,3
71363,3,3,0,0,0,0,1,0,1,1
71364,3,3,0,0,0,0,1,1,0,1
71365,18,13,1,0,0,2,5,2,6,3
71366,7,6,0,0,0,0,0,2,3,2
71367,9,8,0,0,0,2,0,1,4,2
71368,8,8,0,0,0,3,0,2,2,1
71369,9,6,1,0,0,2,0,3,3,1
71370,12,10,1,0,0,2,1,1,6,2
71371,76,61,11,0,0,17,8,13,31,7
71372,67,43,17,2,0,11,5,10,36,5
71373,46,36,3,1,0,8,8,6,19,5
71374,4,4,0,0,0,1,0,1,1,1
71376,7,6,0,0,0,0,1,0,5,1
71377,5,5,0,0,0,2,0,1,1,1
71378,52,40,4,1,0,17,6,2,24,3
71379,34,28,3,0,0,5,4,9,12,4
71380,16,16,0,0,0,1,2,2,6,5
71381,1,1,0,0,0,0,0,0,0,1
71382,9,8,1,0,0,1,2,2,2,2
71383,25,19,2,1,0,4,1,1,18,1
71384,13,9,4,0,0,0,2,2,7,2
71385,24,21,1,0,0,14,1,1,7,1
71386,1,1,0,0,0,0,0,0,0,1
71387,8,7,0,0,0,1,1,2,2,2
71388,11,8,2,0,0,1,2,1,5,2
71389,8,8,0,0,0,1,1,1,4,1
71390,15,11,3,0,0,5,3,2,3,2
71391,9,5,0,0,0,1,1,1,4,2
71392,21,20,0,0,0,12,1,0,5,3
71393,5,5,0,0,0,1,1,1,1,1
71394,41,31,6,0,0,6,3,6,20,6
71395,6,6,0,0,0,0,2,0,3,1
71396,11,9,0,0,0,1,2,2,4,2
71397,7,7,0,0,0,0,1,1,3,2
71398,14,10,2,0,0,0,1,4,7,2
71399,34,26,4,0,0,2,3,4,18,7
71400,1,1,0,0,0,0,0,0,0,1
71401,15,12,1,0,0,4,2,3,4,2
71402,6,4,2,0,0,1,1,0,2,2
71403,8,8,0,0,0,4,0,1,1,2
71404,25,15,5,1,0,5,2,3,12,3
71405,5,5,0,0,0,2,0,2,0,1
71406,6,6,0,0,0,0,1,2,2,1
71407,6,5,0,0,0,2,0,2,1,1
71408,11,11,0,0,0,1,0,4,5,1
71409,7,5,1,0,0,2,0,1,2,2
71410,12,9,0,0,0,4,1,3,2,2
71411,8,8,0,0,0,4,0,1,2,1
71412,28,18,3,4,0,3,9,3,9,4
71413,10,10,0,0,0,2,1,0,4,3
71414,13,8,4,0,0,3,4,0,4,2
71415,3,2,0,0,0,1,0,0,1,1
71416,24,20,1,0,0,14,2,1,5,2
71417,62,49,9,1,0,5,4,13,28,12
71419,74,55,10,2,0,3,6,5,47,13
71420,59,43,6,2,0,5,5,4,35,10
71421,6,6,0,0,0,3,0,2,0,1
71422,9,6,0,0,0,3,0,0,4,2
71423,7,7,0,0,0,3,0,2,1,1
71424,4,3,0,0,0,2,0,0,0,2
71425,4,2,1,0,0,1,0,1,1,1
71426,6,3,2,0,0,0,2,0,1,3
71427,0,0,0,0,0,0,0,0,0,0
71428,20,16,2,0,0,2,3,4,8,3
71430,4,3,0,0,0,0,0,1,1,2
71431,8,7,1,0,0,3,1,2,1,1
71433,26,22,1,0,0,10,1,1,11,3
71434,5,5,0,0,0,0,1,0,2,2
71435,6,4,0,0,0,2,0,0,3,1
71436,16,13,2,0,0,3,3,5,2,3
71437,8,7,1,0,0,2,0,2,2,2
71438,7,7,0,0,0,1,0,4,0,2
71439,11,10,0,0,0,0,0,4,6,1
71440,13,13,0,0,0,0,3,0,9,1
71441,4,2,1,0,0,0,0,1,2,1
71442,46,42,3,0,0,3,5,6,30,2
71443,31,24,4,0,0,4,3,4,16,4
71444,26,18,7,0,0,1,4,9,8,4
71445,202,143,38,8,1,5,12,25,134,26
71446,3,3,0,0,0,0,0,0,2,1
71447,6,6,0,0,0,2,0,1,1,2
71448,44,31,8,1,1,3,10,3,24,4
71449,5,5,0,0,0,1,0,1,2,1
71450,5,3,0,0,0,2,0,0,2,1
71451,2,2,0,0,0,1,0,0,0,1
71452,5,4,0,0,0,3,0,1,0,1
71453,4,4,0,0,0,0,1,0,1,2
71454,2,2,0,0,0,0,0,0,1,1
71455,6,5,1,0,0,2,0,0,3,1
71456,48,36,4,0,0,8,1,6,24,9
71457,3,3,0,0,0,2,0,1,0,0
71458,5,5,0,0,0,1,0,0,3,1
71459,12,10,1,0,0,6,0,2,3,1
71460,11,9,2,0,0,3,1,3,1,3
71461,3,3,0,0,0,0,0,1,1,1
71462,5,5,0,0,0,2,0,0,1,2
71463,20,16,2,0,0,0,2,7,6,5
71464,6,4,0,0,0,2,0,1,1,2
71465,8,8,0,0,0,2,2,1,1,2
71466,4,4,0,0,0,1,0,1,0,2
71468,14,12,0,0,0,1,0,4,5,4
71469,5,4,0,0,0,1,1,0,1,2
71470,9,7,0,0,0,0,0,1,5,3
71471,1,1,0,0,0,0,0,0,0,1
71472,5,4,0,0,0,2,0,0,2,1
71473,3,2,1,0,0,0,1,0,1,1
71474,1,1,0,0,0,0,0,0,0,1
71475,152,107,29,5,0,1,14,22,91,24
71477,6,3,1,0,0,1,0,1,1,3
71478,4,2,0,0,0,3,0,0,0,1
71479,19,15,3,0,0,0,2,5,8,4
71480,18,15,2,0,0,9,2,2,3,2
71481,18,15,2,0,0,0,4,3,8,3
71482,17,16,1,0,0,0,3,5,6,3
71483,11,7,4,0,0,2,1,1,4,3
71484,22,17,1,0,0,4,3,6,7,2
71485,13,12,0,0,0,9,1,0,1,2
71486,122,90,14,10,1,2,12,20,66,22
71487,12,9,0,0,0,2,0,1,7,2
71488,6,4,1,0,0,0,2,1,2,1
71489,8,4,2,0,0,2,1,1,2,2
71490,13,9,1,0,0,3,0,2,5,3
71491,34,25,3,1,0,1,5,3,18,7
71492,2,2,0,0,0,1,0,0,0,1
71493,1,1,0,0,0,0,0,0,0,1
71494,11,9,2,0,0,0,1,2,6,2
71495,20,18,0,1,0,0,1,3,11,5
71496,10,9,0,0,0,5,0,1,2,2
71497,91,52,33,1,1,0,2,16,69,4
71498,3,3,0,0,0,1,0,1,0,1
71499,50,36,7,1,0,1,8,4,27,10
71500,6,5,0,0,0,3,0,0,3,0
